UAI,Nom,Type,Statut,Adresse,Code_Postal,Commune,Téléphone,Mail,REP ?,Circo 1er degre,latitude,longitude,Réseau
0840630D,École primaire privée Charles de Foucauld,École,Privé,303 allée de Cassagne,84130,le Pontet,04 90 31 11 66,ce.0840630D@ac-aix-marseille.fr,,Avignon 3,43.96215294548515,4.873992633898376,Avignon
0840631E,École primaire privée Saint Jean-Baptiste de la Salle-Charles Péguy,École,Privé,rue Notre Dame des Sept Douleurs,84000,Avignon,04 90 14 56 56,ce.0840631E@ac-aix-marseille.fr,,Avignon 1,43.94817893541946,4.8160308943981365,Avignon
0840634H,École primaire privée Saint Joseph,École,Privé,8 bis rue Marquis de Palun,84140,Avignon,04 90 23 91 24,ce.0840634H@ac-aix-marseille.fr,,Avignon 2,43.93785360072257,4.87733415156436,Avignon
0840635J,École primaire privée Saint Laurent,École,Privé,7 rue Reboutade,84800,L'Isle-sur-la-Sorgue,04 90 38 14 88,ce.0840635J@ac-aix-marseille.fr,,L'Isle sur la Sorgue,43.91904073633381,5.0494165670785245,Luberon
0840636K,École primaire privée Saint Charles,École,Privé,route Nationale,84470,Châteauneuf-de-Gadagne,04 90 22 43 22,ce.0840636K@ac-aix-marseille.fr,,Cavaillon,43.9203371725792,4.948228338690535,Luberon
0840637L,École primaire privée Saint Joseph,École,Privé,avenue de la Retanque,84450,Saint-Saturnin-lès-Avignon,04 90 22 47 42,ce.0840637L@ac-aix-marseille.fr,,Avignon 2,43.95735669112949,4.932450817239241,Avignon
0840642S,École élémentaire Saint Roch,École,Public,112 avenue Monclar,84000,Avignon,04 13 60 53 67,ce.0840642S@ac-aix-marseille.fr,REP,Avignon 1,43.928008209259225,4.799168246726446,Avignon
0840643T,École maternelle Saint Roch,École,Public,112 avenue Monclar,84000,Avignon,04 13 60 53 49,ce.0840643T@ac-aix-marseille.fr,REP,Avignon 1,43.92818815316113,4.799173920718899,Avignon
0840645V,École maternelle des Nevons,École,Public,cours René Char,84800,L'Isle-sur-la-Sorgue,04 90 20 69 71,ce.0840645V@ac-aix-marseille.fr,,L'Isle sur la Sorgue,43.91543615715328,5.056120411526471,Luberon
0840647X,École maternelle Croix Rouge,École,Public,rue Pierre Corneille,84100,Orange,04 90 51 38 36,ce.0840647X@ac-aix-marseille.fr,REP,Orange,44.15196319474229,4.799314876736402,Haut Vaucluse
0840648Y,École élémentaire Croix Rouge,École,Public,7 rue Pierre Corneille,84100,Orange,04 90 51 38 35,ce.0840648Y@ac-aix-marseille.fr,REP,Orange,44.15178322825889,4.799309179962946,Haut Vaucluse
0840650A,École primaire Clovis Hugues,École,Public,377 route de Cavaillon,84560,Ménerbes,04 90 72 37 03,ce.0840650A@ac-aix-marseille.fr,,Apt,43.83257051849304,5.20448855506091,Luberon
0840651B,École primaire les Valayans,École,Public,1248 route du Thor,84210,Pernes-les-Fontaines,04 90 62 07 50,ce.0840651B@ac-aix-marseille.fr,,L'Isle sur la Sorgue,43.98088737864365,4.969325673928738,Ventoux
0840653D,École primaire Val des Fees,École,Public,avenue de la Burlière,84220,Roussillon,04 90 05 60 29,ce.0840653D@ac-aix-marseille.fr,,Apt,43.90002899876258,5.294012481873452,Luberon
0840654E,École élémentaire Pierre Goujon,École,Public,233 chemin Caumont,84470,Châteauneuf-de-Gadagne,04 90 22 42 03,ce.0840654E@ac-aix-marseille.fr,,Cavaillon,43.9252953119095,4.945719732156648,Luberon
0840655F,École élémentaire Christian Tallieux,École,Public,rue des Ecoles,84800,Fontaine-de-Vaucluse,04 90 20 50 08,ce.0840655F@ac-aix-marseille.fr,,L'Isle sur la Sorgue,43.9229210821548,5.125430374528529,Luberon
0840656G,École primaire Gabriel Péri,École,Public,113 avenue de la Gare,84500,Bollène,04 90 30 20 74,ce.0840656G@ac-aix-marseille.fr,,Bollène,44.27178672045533,4.7061394902797336,Haut Vaucluse
0840658J,École maternelle Gérard Philipe,École,Public,130 avenue Pablo Picasso,84700,Sorgues,04 90 39 14 11,ce.0840658J@ac-aix-marseille.fr,,Avignon 3,43.99347646124853,4.886563529657835,Avignon
0840659K,École primaire privée Saint Dominique,École,Privé,place du 11 Novembre,84380,Mazan,04 90 69 84 23,ecolestdominiquemazan@gmail.com,,L'Isle sur la Sorgue,44.05739589192556,5.126231181060104,Ventoux
0840660L,École primaire René Char,École,Public,140 chemin des Ecoles,84220,Goult,04 90 72 21 36,ce.0840660L@ac-aix-marseille.fr,,Apt,43.86158068935744,5.244746424123175,Luberon
0840664R,Collège Jules Verne,Collège,Public,Domaine de Fargues,84134,le Pontet,04 90 31 50 00,ce.0840664R@ac-aix-marseille.fr,REP,ASH Vaucluse,43.959249941349086,4.862076609008712,Avignon
0840669W,École primaire Elsa Triolet,École,Public,boulevard Jean Cocteau,84700,Sorgues,04 90 39 13 36,ce.0840669W@ac-aix-marseille.fr,,Avignon 3,44.017615482668525,4.863469061781353,Avignon
0840670X,École maternelle la Souleiado,École,Public,avenue du Général de Gaulle,84850,Camaret-sur-Aigues,09 71 21 46 79,ce.0840670X@ac-aix-marseille.fr,,Orange,44.16346504167096,4.8808514933207965,Haut Vaucluse
0840671Y,École maternelle Sainte-Catherine,École,Public,rue des Rêveuses,84140,Avignon,04 13 60 51 01,ce.0840671Y@ac-aix-marseille.fr,,Avignon 2,43.92500455097623,4.875101699878281,Avignon
0840672Z,École élémentaire Sainte Catherine,École,Public,rue des Rêveuses,84140,Avignon,04 13 60 51 05,ce.0840672Z@ac-aix-marseille.fr,,Avignon 2,43.92500027691041,4.875350659286936,Avignon
0840673A,École maternelle Mise Pouzol,École,Public,176 impasse Mise Pouzol,84200,Carpentras,04 90 63 20 12,ce.0840673A@ac-aix-marseille.fr,REP+,Carpentras,44.04529190324352,5.0490452446913,Ventoux
0840674B,École élémentaire la Condamine,École,Public,90 chemin des Rossignols,84380,Mazan,04 90 69 71 79,ce.0840674B@ac-aix-marseille.fr,,L'Isle sur la Sorgue,44.052112340632654,5.126804117298741,Ventoux
0840675C,École primaire Oppède,École,Public,99 place Félix Autard,84580,Oppède,04 90 76 93 45,ce.0840675C@ac-aix-marseille.fr,,Apt,43.8433934225812,5.168514908865683,Luberon
0840676D,École primaire la Calade,École,Public,quartier Dessus la Garde,84110,Séguret,04 90 46 90 76,ce.0840676D@ac-aix-marseille.fr,,Carpentras,44.20789188206871,5.020779647647489,Ventoux
0840677E,École primaire Rasteau,École,Public,6 rue des Ecoles,84110,Rasteau,04 90 46 13 93,ce.0840677E@ac-aix-marseille.fr,,Bollène,44.23075672812936,4.985825421444149,Haut Vaucluse
0840678F,École élémentaire Cassini,École,Public,94 rue Marguerite Tauriac,84310,Morières-lès-Avignon,04 90 33 36 04,ce.0840678F@ac-aix-marseille.fr,,Avignon 2,43.9402395823597,4.904255494505281,Avignon
0840679G,École élémentaire les Amandiers,École,Public,17 avenue du Mont Ventoux,84850,Camaret-sur-Aigues,09 61 35 89 39,ce.0840679G@ac-aix-marseille.fr,,Orange,44.16334921872295,4.873784826335529,Haut Vaucluse
0840680H,École élémentaire Lucie Aubrac,École,Public,hameau Saint-Antoine,84800,L'Isle-sur-la-Sorgue,04 90 21 12 11,ce.0840680H@ac-aix-marseille.fr,,L'Isle sur la Sorgue,43.936480832696375,5.0658413661134025,Luberon
0840681J,École élémentaire Jean Beys,École,Public,hameau de Velorgues,84800,L'Isle-sur-la-Sorgue,04 90 38 04 03,ce.0840681J@ac-aix-marseille.fr,,L'Isle sur la Sorgue,43.89796920185137,5.049532805580092,Luberon
0840682K,E.E.Pu groupe scolaire les Micocouliers,École,Public,114 route de Carpentras,84190,Vacqueyras,04 90 65 85 72,ce.0840682K@ac-aix-marseille.fr,,Carpentras,44.13732247925058,4.985459925620664,Ventoux
0840683L,École primaire publique Yann Arthus Bertrand,École,Public,5 place du Général de Gaulle,84290,Cairanne,04 90 30 81 54,ce.0840683L@ac-aix-marseille.fr,,Bollène,44.22983296978532,4.931412986045043,Haut Vaucluse
0840684M,École primaire Philippe de Girard,École,Public,avenue Philippe de Girard,84160,Lourmarin,04 90 68 02 90,ce.0840684M@ac-aix-marseille.fr,,Pertuis,43.76483779741383,5.362936352568013,Sainte Victoire
0840686P,École primaire privée les Jardins de Notre Dame,École,Privé,rue des Jardins,84420,Piolenc,04 90 29 60 61,ce.0840686P@ac-aix-marseille.fr,,Orange,44.17618786967288,4.761753543775077,Haut Vaucluse
0840691V,École maternelle les Cordeliers,École,Public,avenue de Viton,84400,Apt,04 90 74 53 68,ce.0840691V@ac-aix-marseille.fr,,Apt,43.88019584634911,5.4104798216276375,Luberon
0840692W,École maternelle la Colline,École,Public,avenue Général de Gaulle,84300,Cavaillon,04 90 71 16 90,ce.0840692W@ac-aix-marseille.fr,REP+,Cavaillon,43.84199379807544,5.039368482845776,Luberon
0840696A,École maternelle Henri Bosco,École,Public,420 allée de Cassagne,84130,le Pontet,04 90 03 13 01,ce.0840696A@ac-aix-marseille.fr,,Avignon 3,43.96155280574119,4.8747094734916825,Avignon
0840697B,Collège Joseph Vernet,Collège,Public,34 rue Joseph Vernet,84000,Avignon,04 32 74 35 80,ce.0840697B@ac-aix-marseille.fr,,ASH Vaucluse,43.94832075856264,4.803281514538856,Avignon
0840698C,Collège Alphonse Silve,Collège,Public,258 avenue Édouard Grangier,84170,Monteux,04 90 66 31 33,ce.0840698C@ac-aix-marseille.fr,,,44.037724494666,5.001727505690719,Ventoux
0840699D,Collège Paul Éluard,Collège,Public,83 rue Honoré Daumier,84503,Bollène,04 90 30 55 04,ce.0840699D@ac-aix-marseille.fr,REP,,44.2755115177164,4.745288125657382,Haut Vaucluse
0840700E,Lycée professionnel Ferdinand Revoul,Lycée,Public,route de Nyons,84601,Valréas,04 90 35 03 68,ce.0840700E@ac-aix-marseille.fr,,,44.38524645200465,4.999611221005836,Haut Vaucluse
0840703H,École élémentaire les Olivades,École,Public,9 rue du Docteur Geoffroy,84000,Avignon,04 13 60 51 06,ce.0840703H@ac-aix-marseille.fr,REP+,Avignon 2,43.92830436383541,4.81576203660825,Avignon
0840704J,École primaire Entrechaux,École,Public,122 rue des Ecoles,84340,Entrechaux,04 90 46 00 36,ce.0840704J@ac-aix-marseille.fr,,Carpentras,44.218130954015066,5.133746046000195,Ventoux
0840705K,École maternelle les Olivades,École,Public,7 rue du Docteur Geoffroy,84000,Avignon,04 13 60 51 03,ce.0840705K@ac-aix-marseille.fr,REP+,Avignon 2,43.92840563415045,4.816222376842795,Avignon
0840706L,École élémentaire les Santolines,École,Public,254 rue de la République,84800,Lagnes,04 90 20 30 05,ce.0840706L@ac-aix-marseille.fr,,Apt,43.8924984434203,5.114297563978276,Luberon
0840707M,École élémentaire Marcel Pagnol,École,Public,avenue Marcel Pagnol,84310,Morières-lès-Avignon,04 90 33 37 73,ce.0840707M@ac-aix-marseille.fr,,Avignon 2,43.94394349147559,4.896053890894539,Avignon
0840708N,École élémentaire Henri Bosco,École,Public,77 allée de l'Offante,84130,le Pontet,04 90 03 13 18,ce.0840708N@ac-aix-marseille.fr,,Avignon 3,43.96159563517859,4.872210808150429,Avignon
0840712T,École maternelle les Croisières,École,Public,47 rue Francois Jouve,84200,Carpentras,04 90 63 23 99,ce.0840712T@ac-aix-marseille.fr,,Carpentras,44.048791948208695,5.028669600322913,Ventoux
0840714V,Collège Saint-Jean le Baptiste,Collège,Privé,1 place Pie,84600,Valréas,04 90 35 01 65,contact@college-saintgabriel.com,,,44.38448899001104,4.990627888698302,Haut Vaucluse
0840716X,Collège Vallis Aeria,Collège,Public,avenue Jean Moulin,84600,Valréas,04 90 35 54 00,ce.0840716X@ac-aix-marseille.fr,REP,,44.387896326262734,5.005314177299518,Haut Vaucluse
0840738W,Collège Alphonse Tavan,Collège,Public,950 chemin de la Verdiere,84140,Avignon,04 90 31 37 18,ce.0840738W@ac-aix-marseille.fr,,ASH Vaucluse,43.94212366305125,4.877366289329071,Avignon
0840740Y,École primaire Velleron,École,Public,avenue Joseph Liotier,84740,Velleron,04 90 20 00 63,ce.0840740Y@ac-aix-marseille.fr,,L'Isle sur la Sorgue,43.959636366647416,5.030019619664466,Luberon
0840746E,Lycée professionnel Acaf-Msa,Lycée,Privé,19 Quai Pasteur,84110,Vaison-la-Romaine,04 90 36 01 41,contact@acaf-msa.net,,,44.24024947676323,5.071322253023891,Ventoux
0840747F,Lycée professionnel Saint-Jean le Baptiste,Lycée,Privé,rue des Ursulines,84600,Valréas,04 90 35 03 40,lyceepro@saintjean84.cneap.fr,,,44.38561585509898,4.989560004910413,Haut Vaucluse
0840758T,Collège Frédéric Mistral,Collège,Public,rue d'Annanelle,84000,Avignon,04 90 80 45 00,ce.0840758T@ac-aix-marseille.fr,REP,,43.94704107997609,4.801565250756268,Avignon
0840759U,Collège Charles de Gaulle,Collège,Public,104 place Charles de Gaulle,84400,Apt,04 90 74 11 19,ce.0840759U@ac-aix-marseille.fr,,ASH Vaucluse,43.876194452197126,5.40056644904602,Luberon
0840760V,Collège Jean Henri Fabre,Collège,Public,387 avenue du Mont Ventoux,84200,Carpentras,04 90 63 05 83,ce.0840760V@ac-aix-marseille.fr,,ASH Vaucluse,44.05841430881113,5.058343116953661,Ventoux
0840761W,Collège Alphonse Daudet,Collège,Public,4 rue Jean Monnet,84201,Carpentras,04 90 60 49 00,ce.0840761w@ac-aix-marseille.fr,REP+,ASH Vaucluse,44.047555366708046,5.031266819380827,Ventoux
0840762X,Collège Barbara Hendricks,Collège,Public,226 rue du Limousin,84106,Orange,04 90 11 18 00,ce.0840762X@ac-aix-marseille.fr,REP,ASH Vaucluse,44.14299591349081,4.798565972229485,Haut Vaucluse
0840763Y,Lycée professionnel de l'Argensol,Lycée,Public,80 rue Henri Dunant,84106,Orange,04 90 34 46 10,ce.0840763Y@ac-aix-marseille.fr,,,44.131943458938345,4.827389077071996,Haut Vaucluse
0840764Z,Collège Arausio,Collège,Public,rue Henri Dunant,84106,Orange,04 90 34 52 52,ce.0840764z@ac-aix-marseille.fr,,ASH Vaucluse,44.131962210138624,4.832898497396608,Haut Vaucluse
0840767C,École maternelle la Deymarde,École,Public,377 avenue Rodolphe d'Aymard,84100,Orange,04 90 51 38 41,ce.0840767C@ac-aix-marseille.fr,,Orange,44.13458679195072,4.817149702301104,Haut Vaucluse
0840768D,École maternelle Marcel Pagnol,École,Public,330 avenue Marcel Pagnol,84310,Morières-lès-Avignon,04 90 33 30 67,ce.0840768D@ac-aix-marseille.fr,,Avignon 2,43.943832482408354,4.895188025683503,Avignon
0840769E,École maternelle Saint Roch,École,Public,rue Saint-Roch,84120,Pertuis,04 90 79 13 22,ce.0840769E@ac-aix-marseille.fr,,Pertuis,43.688501236098304,5.505375400962329,Sainte Victoire
0840770F,École maternelle les Jardins,École,Public,15 allée de la Rabassière,84270,Vedène,04 90 32 00 15,ce.0840770F@ac-aix-marseille.fr,,Avignon 1,43.98338618561959,4.908578178862493,Avignon
0840771G,École maternelle Antoine de Saint-Exupéry,École,Public,14 rue Antoine de Saint-Exupéry,84000,Avignon,04 13 60 53 48,ce.0840771G@ac-aix-marseille.fr,REP+,Avignon 2,43.93111050826544,4.846945664115347,Avignon
0840772H,École élémentaire Pierre de Coubertin,École,Public,13 avenue Pierre de Coubertin,84000,Avignon,04 13 60 53 59,ce.0840772H@ac-aix-marseille.fr,REP+,Avignon 2,43.930466430200696,4.845959468608757,Avignon
0840781T,École élémentaire de la Résistance (Sault),École,Public,avenue de la Résistance,84390,Sault,04 90 64 04 79,ce.0840781T@ac-aix-marseille.fr,,Apt,44.09327137463982,5.410167809799215,Ventoux
0840782U,École élémentaire les Pins,École,Public,10 rue de l'Eglise,84870,Loriol-du-Comtat,04 90 12 91 13,ce.0840782U@ac-aix-marseille.fr,,Carpentras,44.0769312597156,5.001229451660516,Ventoux
0840783V,École élémentaire Joliot Curie,École,Public,230 avenue du Maréchal Leclerc,84500,Bollène,04 90 40 51 27,ce.0840783V@ac-aix-marseille.fr,REP,Bollène,44.279457473213895,4.745133834876383,Haut Vaucluse
0840784W,École élémentaire de la République (Bedoin),École,Public,2 place de la République,84410,Bédoin,04 90 65 69 14,ce.0840784W@ac-aix-marseille.fr,,L'Isle sur la Sorgue,44.123690975729446,5.181458496464228,Ventoux
0840785X,École élémentaire la Roseraie,École,Public,quartier la Roseraie,84200,Carpentras,04 90 63 04 65,ce.0840785X@ac-aix-marseille.fr,,Carpentras,44.05876323353685,5.046551213170105,Ventoux
0840786Y,École maternelle Jean Moulin,École,Public,2 avenue Emmanuel Vitria,84860,Caderousse,04 90 51 90 49,ce.0840786Y@ac-aix-marseille.fr,,Orange,44.10108191222948,4.753997044140291,Haut Vaucluse
0840788A,Centre Forestier de la Région PACA,Lycée,Privé,Domaine de Pié de Gâche,84240,La Bastide-des-Jourdans,04 90 77 80 01,courrier@centre-forestier.org,,,43.77103293703787,5.655100189581094,Sainte Victoire
0840789B,École maternelle les Neuf Peyres,École,Public,rue Annibal de Ceccano,84000,Avignon,04 13 60 53 38,ce.0840789B@ac-aix-marseille.fr,REP+,Avignon 1,43.94401517068812,4.83136861872145,Avignon
0840790C,École maternelle Clos de la Murette,École,Public,378 chemin des Cris Verts,84000,Avignon,04 13 60 51 07,ce.0840790C@ac-aix-marseille.fr,,Avignon 2,43.926673859597685,4.825176069138811,Avignon
0840792E,École maternelle Jean de la Fontaine,École,Public,503 chemin du Canal Crillon,84130,le Pontet,04 90 03 16 71,ce.0840792e@ac-aix-marseille.fr,,Avignon 3,43.9635159946453,4.882734400167517,Avignon
0840794G,École maternelle Jules Ferry,École,Public,rue Alphonse Daudet,84600,Valréas,04 90 37 37 35,ce.0840794G@ac-aix-marseille.fr,REP,Bollène,44.38089595996742,4.994569616833993,Haut Vaucluse
0840795H,École élémentaire les Jardins,École,Public,310 chemin des Jardins,84270,Vedène,04 90 32 02 15,ce.0840795H@ac-aix-marseille.fr,,Avignon 1,43.98344110426841,4.907701031783919,Avignon
0840797K,Lycée d'enseignement professionnel et technologique les Chênes,Lycée,Privé,524 avenue du Pont des Fontaines,84200,Carpentras,04 90 63 07 70,contact@lycee-leschenes.fr,,,44.06094262325023,5.0555054491241975,Ventoux
0840798L,École maternelle Marcel Pagnol,École,Public,195 allée Marcel Pagnol,84420,Piolenc,04 90 29 61 06,ce.0840798L@ac-aix-marseille.fr,,Orange,44.17447939100176,4.765095585887468,Haut Vaucluse
0840799M,École élémentaire Jean de la Fontaine,École,Public,chemin du Canal Crillon,84130,le Pontet,04 90 03 16 65,ce.0840799M@ac-aix-marseille.fr,,Avignon 3,43.95975480722136,4.883102498710511,Avignon
0840803S,Collège Lou Vignares,Collège,Public,avenue Charles de Gaulle,84270,Vedène,04 90 32 39 58,ce.0840803s@ac-aix-marseille.fr,,,43.9748491014054,4.91038667596326,Avignon
0840847P,École maternelle Pauline Kergomard,École,Public,19 chemin de la Loge,84510,Caumont-sur-Durance,04 90 23 03 41,ce.0840847P@ac-aix-marseille.fr,,Cavaillon,43.89539967986265,4.955110527166484,Luberon
0840848R,École maternelle les Ratacans,École,Public,avenue Pierre Mendès France,84300,Cavaillon,04 90 71 12 60,ce.0840848R@ac-aix-marseille.fr,,Cavaillon,43.84802176283593,5.042054010088837,Luberon
0840849S,École élémentaire Ratacan,École,Public,avenue Pierre Mendès France,84300,Cavaillon,04 90 71 46 54,ce.0840849S@ac-aix-marseille.fr,,Cavaillon,43.84801245369104,5.042551232034332,Luberon
0840850T,École élémentaire François Jouve Pou du Plan,École,Public,82 rue Robert Lacoste,84200,Carpentras,04 90 60 11 28,ce.0840850T@ac-aix-marseille.fr,REP+,Carpentras,44.04653426520757,5.054332503051866,Ventoux
0840851U,Collège Marie Pila (Filles),Collège,Privé,459 avenue Jean Moulin,84208,Carpentras,04 90 63 07 54,contact@mariepila-carpentras.fr,,,44.06053222524821,5.057941505838562,Ventoux
0840852V,Collège Marie Pila (Garçons),Collège,Privé,459 avenue Jean Moulin,84208,Carpentras,04 90 63 07 54,contact@mariepila-carpentras.fr,,,44.06052518842243,5.058315812225726,Ventoux
0840853W,Collège Saint-Louis,Collège,Privé,Colline Saint-Eutrope,84100,Orange,04 90 34 01 50,secret-lycee@stlouis-orange.fr,,,44.12505548954409,4.805266468826725,Haut Vaucluse
0840871R,École maternelle Pierre Goujon,École,Public,place des Acacias,84470,Châteauneuf-de-Gadagne,04 90 22 11 48,ce.0840871R@ac-aix-marseille.fr,,Cavaillon,43.92818794314306,4.9447982323461055,Luberon
0840872S,École élémentaire Mistral,École,Public,107 boulevard Jean Cocteau,84700,Sorgues,04 90 39 59 42,ce.0840872S@ac-aix-marseille.fr,REP,Avignon 3,44.01575270132089,4.860252015030606,Avignon
